# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = code_5_model
# start_datetime = 2022-04-05 09:22:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = E:\AGH\2022-1\2_Data_Analytics\lab2\samples\code_5-20220405112223_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-2.00894,0.994591,0.693489,1,1,0,2.01486,0.941952
-2.07614,0.994485,0.693489,1,1,0,2.0839,0.894494
-2.02545,1,0.693489,2,3,0,2.08468,0.92938
-2.17201,0.988779,0.693489,1,1,0,2.17204,0.840193
-1.81584,0.974131,0.693489,1,3,0,2.75737,1.72094
-2.04702,0.865873,0.693489,1,3,0,2.58287,0.913896
-2.10766,0.995349,0.693489,1,1,0,2.11917,0.875176
-1.84446,0.98083,0.693489,1,3,0,2.13549,1.12914
-1.84129,0.997427,0.693489,2,3,0,1.9003,1.13488
-1.9945,0.986838,0.693489,2,3,0,2.0313,0.953536
-1.77072,0.99502,0.693489,1,3,0,2.12821,1.41971
-1.77474,0.99919,0.693489,1,3,0,1.77608,1.35226
-1.7772,0.999567,0.693489,1,1,0,1.77741,1.33239
-1.99461,0.918372,0.693489,2,3,0,2.7239,2.14858
-1.77514,1,0.693489,2,3,0,1.99035,1.34869
-2.62184,0.939525,0.693489,3,7,0,2.6224,0.688671
-2.60293,0.956346,0.693489,3,7,0,3.22546,0.693016
-1.78165,0.973219,0.693489,2,7,0,2.51426,1.30477
-1.80311,0.992055,0.693489,1,3,0,1.85613,1.67332
-1.89674,0.938791,0.693489,1,3,0,2.14964,1.05174
-1.85657,0.997733,0.693489,2,3,0,1.95138,1.1086
-1.78036,0.990595,0.693489,2,7,0,1.95644,1.5586
-1.83967,0.984552,0.693489,2,3,0,1.89953,1.79702
-1.83967,0.224658,0.693489,1,1,0,3.41996,1.79702
-1.83967,0.660576,0.693489,1,1,0,2.52313,1.79702
-5.61795,0.21488,0.693489,3,7,0,5.93025,0.508119
-4.71329,1,0.693489,2,3,0,5.65863,0.52025
-3.03832,0.999958,0.693489,3,7,0,4.83734,0.6169
-4.14701,0.97863,0.693489,1,3,0,4.63456,0.536116
-2.6972,0.671192,0.693489,1,3,0,5.15155,0.672494
-2.07977,0.898115,0.693489,1,3,0,2.84487,0.89219
-1.78427,0.997345,0.693489,1,3,0,2.19242,1.2914
-1.77134,0.998965,0.693489,2,3,0,1.79663,1.46318
-1.79625,0.99682,0.693489,2,3,0,1.79626,1.24358
-1.99845,0.985771,0.693489,2,3,0,2.00155,2.15584
-2.44754,0.82804,0.693489,1,1,0,2.49625,2.85175
-1.82399,0.88051,0.693489,2,3,0,2.99825,1.16941
-1.78322,0.991336,0.693489,2,3,0,1.9234,1.29658
-1.81468,0.977077,0.693489,2,3,0,2.49536,1.19096
-1.99602,0.973948,0.693489,1,3,0,2.03274,0.952283
-1.9465,1,0.693489,1,1,0,1.99872,0.996667
-3.01938,0.976618,0.693489,2,3,0,3.55927,3.56613
-2.01879,1,0.693489,2,3,0,2.70476,0.934374
-1.80779,0.995798,0.693489,2,7,0,1.99539,1.69161
-1.86774,0.983969,0.693489,1,1,0,1.86927,1.87395
-1.80426,1,0.693489,1,1,0,1.85165,1.67791
-1.84447,0.965466,0.693489,2,3,0,2.01475,1.81094
-1.78773,0.987268,0.693489,2,3,0,1.92938,1.60289
-1.78773,3.20558e-006,0.693489,1,1,0,6.30109,1.60289
-1.77671,1,0.693489,1,1,0,1.78528,1.53075
-4.73664,0.310193,0.693489,1,1,0,4.75796,5.39747
-4.73664,0.00173088,0.693489,3,7,0,9.6577,5.39747
-2.89446,1,0.693489,1,1,0,4.23826,3.41815
-2.83248,0.973649,0.693489,3,7,0,3.05725,3.34338
-1.82545,1,0.693489,1,1,0,2.47182,1.75323
-1.82545,0.939103,0.693489,1,3,0,2.13308,1.75323
-3.78501,0.447073,0.693489,3,7,0,3.79124,0.552549
-2.102,0.999104,0.693489,3,7,0,4.21356,0.878528
-2.11034,0.999397,0.693489,1,1,0,2.1425,0.873609
-1.7766,1,0.693489,1,3,0,2.28161,1.33679
-1.78442,0.996621,0.693489,2,3,0,1.81504,1.58441
-2.04239,0.916489,0.693489,2,7,0,2.43533,0.917136
-1.9293,0.998044,0.693489,2,3,0,2.10895,1.01428
-1.98742,0.962521,0.693489,1,3,0,2.5039,2.13487
-2.00408,0.811382,0.693489,1,3,0,2.86063,0.945788
-1.89394,0.715776,0.693489,3,7,0,3.99714,1.05527
-1.788,0.947852,0.693489,2,3,0,2.32153,1.60433
-1.77068,0.99944,0.693489,1,3,0,1.79249,1.42403
-1.89847,0.975922,0.693489,1,3,0,1.93536,1.94881
-1.81628,0.95907,0.693489,1,3,0,2.11011,1.18707
-4.79572,0.359521,0.693489,3,7,0,5.68972,0.518624
-1.98133,0.428142,0.693489,3,7,0,5.56756,2.12312
-1.98133,0.84266,0.693489,1,1,0,2.26961,2.12312
-2.03388,0.981187,0.693489,1,1,0,2.08937,2.22104
-2.12231,0.966198,0.693489,1,1,0,2.19477,2.37242
-4.13726,0.293565,0.693489,1,1,0,4.42209,4.7876
-2.92044,0.791429,0.693489,2,3,0,4.02293,3.44921
-3.17315,0.842386,0.693489,1,1,0,3.75709,3.744
-1.82574,1,0.693489,1,1,0,2.662,1.75416
-1.95965,0.899618,0.693489,1,3,0,2.37718,0.984046
-1.77486,0.923552,0.693489,3,7,0,3.10079,1.35123
-2.05305,0.974334,0.693489,2,3,0,2.12589,2.25509
-2.47683,0.830031,0.693489,1,1,0,2.5498,2.89125
-1.9184,1,0.693489,2,3,0,2.32685,1.02615
-1.7711,0.998674,0.693489,1,3,0,1.98645,1.40386
-1.95945,0.978837,0.693489,2,3,0,2.01221,2.07993
-1.95945,0.0508517,0.693489,1,1,0,3.92426,2.07993
-1.83617,0.935941,0.693489,1,3,0,2.26386,1.14449
-1.85709,0.981083,0.693489,2,3,0,2.06364,1.10775
-1.98835,0.96461,0.693489,1,3,0,2.32308,2.13666
-1.98835,0.688326,0.693489,1,1,0,2.49599,2.13666
-1.98879,0.999893,0.693489,2,7,0,1.99355,0.958267
-2.06288,0.993701,0.693489,1,1,0,2.06821,0.903131
-2.72525,0.971658,0.693489,2,7,0,2.7311,3.21157
-2.52806,1,0.693489,3,7,0,2.55987,0.711484
-2.46475,1,0.693489,1,1,0,2.55601,0.728872
-2.38529,1,0.693489,1,1,0,2.48378,0.753413
-2.21006,1,0.693489,1,1,0,2.37636,0.821838
-1.77098,0.985452,0.693489,1,3,0,2.54412,1.40747
-1.78011,0.758012,0.693489,3,7,0,3.70236,1.31353
-1.78454,0.999259,0.693489,1,1,0,1.78515,1.29012
-3.29466,0.867648,0.693489,3,7,0,3.3297,0.588334
-1.80832,0.753324,0.693489,3,7,0,3.70127,1.20731
-1.80905,0.986144,0.693489,2,3,0,1.94776,1.69637
-1.79446,0.990669,0.693489,2,3,0,1.87661,1.63619
-1.84685,0.995563,0.693489,2,3,0,1.84705,1.81772
-1.79391,1,0.693489,1,1,0,1.83348,1.6336
-1.81814,0.993963,0.693489,1,1,0,1.81964,1.72893
-1.98662,0.891752,0.693489,1,3,0,2.42722,0.960095
-2.3567,0.979365,0.693489,2,3,0,2.40274,0.763097
-2.23078,0.987887,0.693489,2,7,0,2.34409,2.54268
-2.01341,1,0.693489,1,1,0,2.20147,2.18377
-2.01341,0.177557,0.693489,1,1,0,3.40775,2.18377
-2.32392,0.880163,0.693489,1,1,0,2.37938,2.67957
-1.79606,0.975717,0.693489,2,3,0,2.60002,1.24425
-1.77458,0.99421,0.693489,2,3,0,1.85428,1.35382
-1.77458,0.360456,0.693489,2,3,0,4.46552,1.35382
-1.77121,0.999499,0.693489,1,3,0,1.77893,1.45991
-1.77121,0.379219,0.693489,1,1,0,3.59061,1.45991
-1.77216,0.999462,0.693489,1,3,0,1.77508,1.38229
-1.95648,0.976458,0.693489,2,3,0,1.95743,0.987029
-1.79209,0.836979,0.693489,2,3,0,3.11965,1.25839
-1.80481,0.998051,0.693489,1,1,0,1.80557,1.21707
-1.77124,0.998002,0.693489,2,3,0,1.8308,1.46064
-2.22775,0.865932,0.693489,1,3,0,2.76206,0.813805
-1.77151,0.955739,0.693489,1,3,0,2.64185,1.46709
-1.79717,0.992241,0.693489,1,3,0,1.82209,1.24053
-2.01007,0.965618,0.693489,1,3,0,2.18508,2.17758
-2.04662,0.986552,0.693489,1,1,0,2.11452,2.24377
-2.06288,0.998924,0.693489,2,7,0,2.06726,0.903127
-2.1226,0.994837,0.693489,2,7,0,2.12468,2.37289
-1.908,1,0.693489,1,1,0,2.06567,1.97061
-2.37796,0.836794,0.693489,1,1,0,2.39255,2.75599
-2.00513,1,0.693489,1,1,0,2.27476,2.16838
-2.16125,0.941251,0.693489,1,1,0,2.21802,2.43514
-2.16125,0.181437,0.693489,1,1,0,3.46078,2.43514
-2.10796,1,0.693489,1,1,0,2.24469,2.34875
-1.86971,1,0.693489,1,1,0,2.03544,1.87902
-2.19713,0.764508,0.693489,1,3,0,3.20186,0.827904
-2.27213,0.998533,0.693489,2,3,0,2.28806,0.794898
-1.77241,0.985349,0.693489,1,3,0,2.64809,1.37862
-1.79687,0.989563,0.693489,2,3,0,1.85132,1.24153
-2.0565,0.921589,0.693489,3,7,0,3.08535,0.907403
-2.95413,0.924209,0.693489,1,3,0,3.45188,0.628418
-2.08586,0.995443,0.693489,1,3,0,3.3307,0.888367
-3.02005,0.798812,0.693489,1,3,0,3.54523,0.619297
-5.17725,0.427967,0.693489,3,7,0,5.30477,0.512659
-2.00174,0.429462,0.693489,3,7,0,4.66561,2.16203
-3.26914,0.534617,0.693489,1,1,0,3.35592,3.85295
-3.26914,0.104841,0.693489,2,3,0,5.17365,3.85295
-3.70885,0.891305,0.693489,3,7,0,3.73548,0.556905
-2.71708,0.99862,0.693489,1,3,0,4.07665,0.668508
-2.68552,1,0.693489,1,1,0,2.76556,0.674889
-2.44092,1,0.693489,1,1,0,2.67621,0.735889
-1.77083,0.9819,0.693489,1,3,0,3.07922,1.41348
-1.78247,0.997224,0.693489,1,3,0,1.78957,1.5725
-1.81924,0.833492,0.693489,2,3,0,2.77816,1.73268
-1.80733,0.513516,0.693489,2,3,0,4.01709,1.21002
-2.37749,0.974245,0.693489,2,3,0,2.53369,2.75534
-1.87729,1,0.693489,1,1,0,2.20165,1.89807
-1.77977,1,0.693489,2,3,0,1.85842,1.31551
-1.78901,0.998465,0.693489,1,1,0,1.78908,1.27039
-1.77902,0.973084,0.693489,2,3,0,2.3176,1.32017
-1.95748,0.960878,0.693489,2,3,0,2.0927,0.986083
-2.05471,0.991293,0.693489,1,1,0,2.0558,0.908613
-1.77544,0.998241,0.693489,2,7,0,2.00941,1.51927
-1.77544,0.21228,0.693489,1,1,0,3.87808,1.51927
-1.96951,0.933408,0.693489,1,3,0,2.20443,0.975012
-7.00353,0.353426,0.693489,3,7,0,7.4203,0.502022
-4.26723,0.999986,0.693489,3,7,0,7.36362,0.53192
-4.06092,1,0.693489,1,1,0,4.27861,0.539467
-4.28312,0.998841,0.693489,1,1,0,4.29274,0.531404
-3.66851,0.998547,0.693489,3,7,0,5.35701,0.559364
-2.68765,0.821175,0.693489,1,3,0,4.02826,0.674449
-1.86295,1,0.693489,1,3,0,3.18925,1.09853
-1.93854,0.991417,0.693489,1,1,0,1.93856,1.00465
-3.09013,0.847137,0.693489,2,3,0,3.26451,3.64851
-2.07038,1,0.693489,2,3,0,2.75507,0.898207
-2.38503,0.966922,0.693489,2,7,0,2.44021,2.76586
-2.25827,1,0.693489,2,3,0,2.49616,2.58385
-3.42666,0.740789,0.693489,3,7,0,3.4893,4.02878
-1.98722,0.977623,0.693489,2,3,0,3.34808,0.95959
-1.98722,0.865036,0.693489,1,3,0,2.92016,0.95959
-2.70288,0.933116,0.693489,1,3,0,3.03536,0.671344
-2.78745,0.997631,0.693489,1,1,0,2.81788,0.655252
-2.83223,0.981104,0.693489,3,7,0,2.8693,0.647455
-1.7997,0.942506,0.693489,1,3,0,3.80615,1.23236
-2.22506,0.952679,0.693489,1,3,0,2.47515,0.815005
-2.38514,0.991372,0.693489,1,1,0,2.38721,0.753462
-2.45138,0.997075,0.693489,1,1,0,2.47793,0.732775
-1.83156,0.511419,0.693489,2,3,0,3.53589,1.77256
-1.82249,1,0.693489,2,7,0,1.82818,1.17274
-1.77392,0.995998,0.693489,1,3,0,1.87003,1.50334
-2.10177,0.952835,0.693489,2,7,0,2.10802,0.878664
-1.77464,0.981742,0.693489,2,7,0,2.27861,1.35321
-1.77135,0.99937,0.693489,2,7,0,1.7795,1.46342
-1.77167,0.999611,0.693489,1,3,0,1.77438,1.39072
-1.7712,0.983293,0.693489,2,3,0,1.92752,1.45969
-2.43125,0.80716,0.693489,1,3,0,3.30812,0.738817
-2.35265,1,0.693489,1,1,0,2.44918,0.764507
-2.17665,1,0.693489,1,1,0,2.34275,0.837872
-2.3089,0.992204,0.693489,1,1,0,2.31291,0.780447
-2.11329,0.998365,0.693489,2,3,0,2.40505,0.871891
-2.06781,0.983418,0.693489,2,3,0,2.52913,0.899883
-2.01475,1,0.693489,2,3,0,2.07476,0.93745
-1.8075,0.978369,0.693489,1,3,0,2.36803,1.6905
-1.88966,0.977847,0.693489,1,1,0,1.89031,1.92814
-2.0032,0.963256,0.693489,1,1,0,2.02155,2.16477
-1.77182,0.944486,0.693489,2,3,0,2.26674,1.47348
-1.78743,0.995095,0.693489,1,3,0,1.80583,1.27705
-1.86101,0.976115,0.693489,2,3,0,1.99492,1.10155
-2.61569,0.916709,0.693489,3,7,0,2.71277,3.07322
-1.79129,0.985253,0.693489,3,7,0,2.48607,1.6211
-1.83019,0.990315,0.693489,1,1,0,1.83048,1.7683
-1.8773,0.936925,0.693489,1,3,0,2.16754,1.07745
-1.93763,0.993354,0.693489,1,1,0,1.93887,1.00558
-1.93468,1,0.693489,2,3,0,1.95744,1.00862
-2.45359,0.90627,0.693489,1,3,0,2.6339,0.732124
-2.25026,1,0.693489,2,3,0,2.44322,0.804004
-2.11253,1,0.693489,1,1,0,2.24296,0.872335
-1.88783,0.999645,0.693489,2,3,0,2.1327,1.06316
-2.84806,0.963102,0.693489,3,7,0,3.51335,0.644808
-2.82464,0.998012,0.693489,2,3,0,3.11775,0.648743
-2.08508,0.945622,0.693489,2,7,0,2.90883,2.31037
-2.76382,0.722865,0.693489,1,1,0,2.8607,3.25936
-2.5762,1,0.693489,2,7,0,2.64703,0.69937
-2.56457,1,0.693489,1,1,0,2.62989,0.702216
-2.71373,0.995107,0.693489,1,1,0,2.72441,0.669173
-1.94595,0.926453,0.693489,1,3,0,3.0607,0.997217
-1.79704,0.84172,0.693489,2,3,0,3.13627,1.24096
-1.7826,0.995224,0.693489,1,3,0,1.8505,1.57333
-1.82454,0.97936,0.693489,1,3,0,1.91867,1.16822
-1.90346,0.994047,0.693489,2,7,0,1.91402,1.96031
-1.89481,1,0.693489,1,1,0,1.93263,1.9403
-1.78407,0.983897,0.693489,1,3,0,1.99005,1.29237
-1.80096,0.999101,0.693489,2,3,0,1.80096,1.22845
-2.10428,0.957871,0.693489,1,3,0,2.23683,0.877172
-2.86336,0.945126,0.693489,1,3,0,3.17507,0.642301
-3.28859,0.997401,0.693489,3,7,0,3.29696,0.588915
-3.12904,1,0.693489,2,3,0,3.30291,0.605767
-2.37608,0.874929,0.693489,1,3,0,3.32052,0.756477
-1.77755,0.985508,0.693489,1,3,0,2.82262,1.32991
-1.98134,0.964289,0.693489,1,3,0,2.08833,0.964602
-2.8108,0.860256,0.693489,1,3,0,3.28064,0.651128
-3.09391,0.993595,0.693489,1,1,0,3.09392,0.609932
-4.32213,0.77889,0.693489,1,3,0,4.95614,0.530174
-4.40843,0.999644,0.693489,1,1,0,4.45545,0.527624
-2.06276,0.999801,0.693489,3,7,0,4.62572,0.90321
-2.06276,0.871339,0.693489,1,3,0,4.62695,0.90321
-2.70633,0.865037,0.693489,1,3,0,2.92706,0.670649
-1.96009,0.912693,0.693489,1,3,0,3.02053,0.983637
-1.77774,0.987324,0.693489,1,3,0,2.14278,1.53925
-1.77395,0.998067,0.693489,1,3,0,1.79202,1.36001
-1.97254,0.980977,0.693489,2,3,0,2.00634,2.10597
-1.97254,0.12583,0.693489,1,1,0,3.56826,2.10597
-1.82709,1,0.693489,1,1,0,1.93089,1.75851
-1.87558,0.943863,0.693489,1,3,0,2.15599,1.07987
-2.05341,0.958966,0.693489,1,3,0,2.45499,2.25572
-2.02474,0.988663,0.693489,2,7,0,2.17357,0.929904
-1.78348,0.995272,0.693489,2,3,0,2.13222,1.29526
-1.78878,0.993706,0.693489,2,7,0,1.83529,1.60844
-1.98018,0.914912,0.693489,1,3,0,2.3038,0.965598
-1.7777,0.995938,0.693489,1,3,0,2.04851,1.32885
-1.79622,0.998135,0.693489,2,7,0,1.79729,1.64417
-1.88054,0.955046,0.693489,1,3,0,2.08958,1.07295
-1.98607,0.991795,0.693489,2,7,0,2.01334,2.13227
-1.78056,0.66642,0.693489,3,7,0,3.17396,1.31089
-1.77645,1,0.693489,2,3,0,1.78005,1.33797
-1.78411,0.996032,0.693489,2,3,0,1.81976,1.58255
-1.80026,0.998729,0.693489,2,3,0,1.80079,1.6616
-1.88763,0.944052,0.693489,1,3,0,2.11878,1.06342
-1.78525,0.995945,0.693489,1,3,0,1.89484,1.28678
-2.03817,0.951568,0.693489,2,3,0,2.1933,0.920128
-2.73768,0.942938,0.693489,1,3,0,3.02226,0.664494
-2.81618,0.972129,0.693489,3,7,0,2.84943,0.650196
-2.17318,0.893007,0.693489,1,3,0,2.95993,0.839607
-5.37547,0.882606,0.693489,2,5,0,6.15661,0.510365
-5.39566,0.999972,0.693489,1,1,0,5.47296,0.510156
-5.67423,0.999652,0.693489,1,1,0,5.67782,0.507672
-6.92328,0.999062,0.693489,2,3,0,6.92777,0.502191
-7.08008,0.999957,0.693489,1,1,0,7.10731,0.501873
-7.21155,0.999969,0.693489,1,1,0,7.2463,0.501642
-2.31966,0.999779,0.693489,2,5,0,9.44581,0.776407
-3.01528,0.977929,0.693489,2,7,0,3.07271,3.56133
-3.01528,2.55894e-005,0.693489,1,1,0,6.27972,3.56133
-3.01528,0.724614,0.693489,1,1,0,3.83392,3.56133
-3.54343,0.463221,0.693489,3,7,0,4.91713,0.567729
-3.42354,0.996352,0.693489,2,3,0,4.21965,0.576929
-3.15471,1,0.693489,1,1,0,3.42079,0.602834
-1.77071,0.967897,0.693489,2,7,0,3.11408,1.42065
-1.77283,0.995846,0.693489,2,3,0,1.80457,1.48966
-1.78295,0.995763,0.693489,1,3,0,1.80103,1.29797
-1.88957,0.983799,0.693489,1,3,0,1.91784,1.06088
-1.7881,0.983297,0.693489,1,3,0,2.04585,1.60486
-1.83811,0.972979,0.693489,1,3,0,1.96551,1.14079
-1.77146,0.996335,0.693489,2,7,0,1.88193,1.46617
-1.81549,0.993724,0.693489,2,3,0,1.82863,1.71973
-1.81549,0.602671,0.693489,1,1,0,2.67774,1.71973
-1.99194,0.950092,0.693489,1,1,0,1.99197,2.1435
-1.77079,0.98588,0.693489,2,3,0,2.09415,1.44489
-2.58662,0.740391,0.693489,1,3,0,3.73831,0.696862
-2.36909,1,0.693489,1,1,0,2.57759,0.758838
-1.82894,0.97547,0.693489,3,7,0,2.28476,1.76438
-2.992,0.648647,0.693489,1,1,0,2.99296,3.53398
-4.12451,0.549445,0.693489,3,7,0,4.33962,0.536963
-1.99879,0.471006,0.693489,3,7,0,3.66875,2.15649
-1.99879,0.170886,0.693489,1,1,0,3.42528,2.15649
-1.7716,0.999454,0.693489,2,3,0,2.03284,1.39208
-2.08598,0.969001,0.693489,2,3,0,2.29914,2.3119
-1.8122,0.957764,0.693489,2,3,0,2.3324,1.19717
-2.42706,0.938758,0.693489,3,7,0,2.63757,2.82384
-5.01367,0.137659,0.693489,1,1,0,5.79758,5.67281
-1.79343,1,0.693489,2,3,0,3.61382,1.63136
-1.86145,0.966958,0.693489,2,3,0,2.01322,1.85758
-1.9762,0.964544,0.693489,1,1,0,1.98632,2.11314
-1.9762,0.175367,0.693489,1,1,0,3.41448,2.11314
-1.9762,0.505466,0.693489,1,1,0,2.76336,2.11314
-1.77248,0.994331,0.693489,1,3,0,2.01573,1.37751
-1.77226,0.997915,0.693489,2,3,0,1.78983,1.38085
-2.27416,0.905618,0.693489,1,3,0,2.77325,0.794075
-2.48024,0.989872,0.693489,1,1,0,2.48034,0.724454
-1.89695,0.94641,0.693489,1,3,0,2.68367,1.05148
-4.66544,0.791292,0.693489,2,5,0,5.30098,0.521259
-4.3444,1,0.693489,1,1,0,4.66454,0.529494
-2.51709,0.678602,0.693489,1,3,0,6.15472,0.714372
-1.90206,0.944635,0.693489,1,3,0,2.74494,1.04519
-1.78276,0.995244,0.693489,1,3,0,1.91769,1.29894
-1.78774,0.995755,0.693489,1,3,0,1.83165,1.60294
-1.81302,0.993865,0.693489,1,1,0,1.81349,1.71095
-1.87829,0.982228,0.693489,1,1,0,1.88043,1.90056
-2.60627,0.756896,0.693489,1,1,0,2.61354,3.06114
-3.53029,0.551064,0.693489,2,3,0,4.01389,4.14268
-2.35444,0.968164,0.693489,2,3,0,3.13493,2.72297
-1.85504,1,0.693489,1,1,0,2.18217,1.84041
-2.05861,0.837758,0.693489,1,3,0,2.73779,0.905982
-1.79898,0.943116,0.693489,1,3,0,2.43762,1.65618
-1.93421,0.933399,0.693489,1,3,0,2.22987,1.00911
-1.94468,0.99895,0.693489,1,1,0,1.96197,0.998474
-1.93237,0.972193,0.693489,2,3,0,3.78866,1.01103
-2.98076,0.908846,0.693489,3,7,0,3.14086,0.624642
-2.1248,0.827695,0.693489,1,3,0,3.32786,0.865319
-1.99872,1,0.693489,1,1,0,2.11481,0.950094
-1.82353,0.976439,0.693489,1,3,0,2.37618,1.74698
-1.91201,0.92757,0.693489,1,3,0,2.24409,1.03341
-1.98421,0.992752,0.693489,1,1,0,1.98587,0.962139
-3.16725,0.845189,0.693489,3,7,0,5.49376,0.601434
-3.03692,0.997979,0.693489,3,7,0,3.45512,3.58665
-1.9858,1,0.693489,2,3,0,2.60689,2.13174
-1.9858,0.891002,0.693489,1,3,0,2.39933,2.13174
-3.02001,0.616713,0.693489,1,1,0,3.08176,3.56688
-5.24551,0.324988,0.693489,2,5,0,5.77772,0.511816
-5.10005,0.999866,0.693489,2,3,0,5.52446,0.513686
-3.30721,0.666697,0.693489,1,3,0,6.66376,0.587147
-3.88847,0.99794,0.693489,3,7,0,3.98778,0.547182
-4.46533,0.994738,0.693489,2,3,0,4.97271,0.526065
-4.3468,1,0.693489,1,1,0,4.50081,0.529421
-4.40985,0.999744,0.693489,1,1,0,4.46596,0.527584
-4.12921,1,0.693489,2,3,0,4.41093,0.536784
-4.46674,0.558456,0.693489,3,7,0,5.11564,5.1255
-1.87254,1,0.693489,2,3,0,3.25586,1.88619
-2.29822,0.859963,0.693489,1,1,0,2.30353,2.64251
-2.29822,0.400269,0.693489,1,1,0,3.18224,2.64251
-3.48197,0.645226,0.693489,3,7,0,3.62972,0.57229
-2.21489,0.951069,0.693489,3,7,0,3.42966,0.819612
-2.26862,0.996895,0.693489,1,1,0,2.29153,0.796333
-1.80884,0.993504,0.693489,1,3,0,2.46186,1.20592
-1.77396,0.994108,0.693489,2,3,0,1.87227,1.35989
-2.10434,0.950644,0.693489,3,7,0,2.24878,2.34274
-2.09626,0.991888,0.693489,3,7,0,2.20545,2.32923
-2.3703,0.961587,0.693489,2,7,0,2.37033,0.758429
-1.7955,0.975303,0.693489,1,3,0,3.17168,1.64092
-1.77971,0.993768,0.693489,1,3,0,1.8381,1.3159
-1.77218,0.99654,0.693489,2,3,0,1.81082,1.38202
-1.78625,0.998259,0.693489,2,3,0,1.78919,1.2822
-2.1609,0.928608,0.693489,1,3,0,2.39775,0.84586
-2.19553,0.999261,0.693489,2,3,0,2.22173,0.828664
-2.29189,0.991163,0.693489,2,7,0,2.29607,2.6333
-1.83386,1,0.693489,2,3,0,2.20254,1.14897
-1.8472,1,0.693489,2,3,0,2.9426,1.12431
-2.10478,0.96154,0.693489,1,3,0,2.15999,0.876875
-1.80907,0.994337,0.693489,2,3,0,2.25031,1.20531
-2.4916,0.880466,0.693489,1,3,0,3.03383,0.721281
-1.77341,0.979089,0.693489,1,3,0,3.3151,1.49724
-1.80281,0.961516,0.693489,2,3,0,2.15538,1.22288
-2.25123,0.923856,0.693489,1,3,0,2.51806,0.803591
-1.80207,1,0.693489,1,3,0,2.44788,1.22507
-2.35829,0.901151,0.693489,1,3,0,2.75321,0.762545
-2.31167,1,0.693489,1,1,0,2.38593,0.779401
-2.39116,0.996112,0.693489,1,1,0,2.41086,0.751482
-1.85777,0.517171,0.693489,2,3,0,3.44961,1.84777
-2.19941,0.631047,0.693489,2,3,0,3.17069,0.826822
-2.12779,0.997086,0.693489,2,3,0,2.34258,0.863642
-2.12779,0.776037,0.693489,1,3,0,3.61172,0.863642
-2.95568,0.959598,0.693489,2,3,0,2.96257,0.628193
-2.3727,0.990603,0.693489,3,7,0,2.98723,0.757615
-2.17141,0.989131,0.693489,2,3,0,2.79353,0.840495
-1.82658,1,0.693489,2,3,0,2.14228,1.16384
-2.49314,0.946974,0.693489,3,7,0,2.83799,2.91307
-1.84361,1,0.693489,1,1,0,2.2657,1.80847
-2.52869,0.784882,0.693489,1,1,0,2.5293,2.9602
-2.52869,0.0751037,0.693489,1,1,0,4.13996,2.9602
-3.91211,0.572689,0.693489,3,7,0,4.13877,0.546038
-2.54787,0.996691,0.693489,1,3,0,4.8083,0.706391
-2.06956,0.971516,0.693489,3,7,0,2.55757,0.89874
-1.96633,1,0.693489,2,3,0,2.06137,0.977889
-1.77683,0.982426,0.693489,1,3,0,2.14991,1.53173
-1.99537,0.939273,0.693489,2,7,0,2.2739,0.952814
-3.09286,0.888386,0.693489,1,3,0,3.93736,0.610059
-3.21368,0.997984,0.693489,1,1,0,3.24008,0.59643
-3.21828,0.99993,0.693489,1,1,0,3.29092,0.595949
-3.23075,0.999937,0.693489,2,3,0,3.29976,0.594658
-2.18418,0.778448,0.693489,1,3,0,3.77978,0.834156
-1.79071,0.977646,0.693489,1,3,0,2.69004,1.61823
-1.84711,0.96896,0.693489,1,3,0,1.9939,1.12447
-2.23293,0.970283,0.693489,2,3,0,2.23609,2.54591
-2.23293,0.197978,0.693489,2,3,0,3.9692,2.54591
-2.29162,0.973646,0.693489,1,1,0,2.45188,2.6329
-2.29162,0.289942,0.693489,1,1,0,3.34854,2.6329
-2.50076,0.944514,0.693489,2,3,0,2.68963,2.92322
-2.26146,0.213339,0.693489,2,3,0,4.6451,0.79929
-1.78912,0.893732,0.693489,1,3,0,2.86605,1.61018
-1.92685,0.944295,0.693489,1,3,0,2.17634,1.01689
