# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = code_5_model
# start_datetime = 2022-04-17 18:29:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = E:\AGH\2022-1\2_Data_Analytics\lab2\samples\code_5-20220417202914_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-3.11736,0.99693,0.601187,1,1,0,3.12082,0.607132
-1.87243,1,0.601187,1,3,0,4.66461,1.08438
-1.85599,0.965192,0.601187,1,3,0,2.25393,1.84298
-1.85599,0.31726,0.601187,1,1,0,3.61756,1.84298
-1.8231,1,0.601187,1,1,0,1.85273,1.74557
-1.97563,0.886071,0.601187,2,3,0,2.62899,2.11203
-1.86527,1,0.601187,3,7,0,1.95404,1.09498
-2.21782,0.974753,0.601187,2,3,0,2.22429,0.818277
-3.13057,0.98023,0.601187,3,7,0,3.29539,0.60559
-2.37476,0.629247,0.601187,3,7,0,3.66093,2.75152
-1.89851,1,0.601187,2,3,0,2.22971,1.94891
-1.94838,0.997309,0.601187,3,7,0,1.95009,2.05742
-2.11107,0.663732,0.601187,3,7,0,3.41245,0.873182
-1.77066,0.995205,0.601187,1,3,0,2.48076,1.43357
-1.81867,0.950946,0.601187,2,3,0,2.79468,1.18143
-1.9141,0.992624,0.601187,2,3,0,1.9338,1.03101
-1.78685,0.996446,0.601187,2,3,0,1.98802,1.27954
-1.77129,0.999483,0.601187,1,3,0,1.79121,1.39885
-2.35362,0.902007,0.601187,1,3,0,3.2026,0.764169
-2.34297,0.997754,0.601187,2,3,0,2.52917,0.767924
-2.36165,0.999244,0.601187,1,1,0,2.39532,0.761383
-2.34322,0.981595,0.601187,3,7,0,2.54801,0.767837
-1.90602,0.9584,0.601187,1,3,0,2.49802,1.04043
-2.30627,0.974269,0.601187,2,3,0,2.3145,0.781447
-3.03233,0.977315,0.601187,2,3,0,3.03911,0.617681
-2.84234,1,0.601187,2,3,0,3.03105,0.645758
-1.9167,0.914098,0.601187,1,3,0,3.63754,1.02806
-1.77085,0.99356,0.601187,1,3,0,2.02987,1.41237
-2.26635,0.873912,0.601187,1,3,0,2.96512,0.797266
-2.54552,0.991386,0.601187,3,7,0,2.88817,0.706985
-2.20309,0.999871,0.601187,2,3,0,2.58488,0.825084
-1.77372,0.985802,0.601187,1,3,0,2.61947,1.36245
-2.16368,0.935763,0.601187,1,3,0,2.60227,0.844427
-2.04289,1,0.601187,2,3,0,2.15611,0.916781
-1.81802,0.975132,0.601187,1,3,0,2.62354,1.72849
-2.90031,0.196226,0.601187,2,3,0,6.07717,0.636452
-1.92203,0.99985,0.601187,3,7,0,2.91911,1.02212
-1.87646,1,0.601187,1,1,0,1.91896,1.07862
-1.83029,0.937788,0.601187,2,3,0,2.50414,1.7686
-1.77667,1,0.601187,2,7,0,1.82219,1.33626
-1.92841,0.933984,0.601187,2,3,0,3.35066,1.01522
-2.035,0.985864,0.601187,3,7,0,2.22542,2.22306
-2.64344,0.797328,0.601187,1,1,0,2.67426,3.10866
-2.25833,1,0.601187,1,1,0,2.60396,2.58394
-2.25833,0.508475,0.601187,1,1,0,3.10362,2.58394
-1.89562,1,0.601187,1,1,0,2.15204,1.9422
-3.67851,0.753292,0.601187,2,3,0,3.68307,4.30341
-2.63448,0.953315,0.601187,3,7,0,3.4524,3.09725
-2.85088,0.987664,0.601187,3,7,0,2.86649,0.644341
-2.13487,0.996356,0.601187,1,3,0,3.17167,0.859719
-2.05434,1,0.601187,1,1,0,2.13343,0.908868
-2.8662,0.829032,0.601187,1,3,0,3.40748,0.641842
-2.88502,0.999632,0.601187,1,1,0,2.93324,0.638839
-2.97668,0.998316,0.601187,1,1,0,2.99849,0.625212
-2.07597,0.993926,0.601187,1,3,0,3.57399,0.894604
-1.78125,0.972551,0.601187,1,3,0,2.53763,1.56467
-1.77179,0.99996,0.601187,2,3,0,1.78186,1.47296
-2.0461,0.920315,0.601187,1,3,0,2.43476,0.914539
-1.90968,0.991967,0.601187,2,3,0,2.25213,1.03612
-1.77667,1,0.601187,2,3,0,1.89277,1.33627
-1.95601,0.967653,0.601187,1,3,0,2.08346,0.987478
-1.77153,0.992272,0.601187,1,3,0,2.09562,1.39339
-1.77261,0.999127,0.601187,2,3,0,1.77971,1.37583
-1.77127,0.999553,0.601187,1,3,0,1.77702,1.46159
-2.20459,0.943924,0.601187,3,7,0,2.33685,2.50279
-1.79653,1,0.601187,2,3,0,2.13166,1.24264
-1.91632,0.984626,0.601187,3,7,0,1.99431,1.98918
-2.37494,0.865801,0.601187,1,1,0,2.37818,2.75177
-1.93823,1,0.601187,1,1,0,2.24143,2.03634
-4.22978,0.377496,0.601187,1,1,0,4.2663,4.88321
-3.23226,0.665918,0.601187,2,5,0,5.1927,0.594503
-3.96532,0.993608,0.601187,2,3,0,3.9933,0.543567
-4.35946,0.679608,0.601187,3,7,0,4.8495,5.01625
-2.47128,1,0.601187,1,1,0,3.61557,2.88381
-3.53162,0.680509,0.601187,2,3,0,3.79741,4.14413
-2.50227,1,0.601187,2,3,0,3.25971,2.92523
-1.8142,1,0.601187,2,3,0,2.39049,1.19214
-2.32154,0.922378,0.601187,1,3,0,2.73735,0.775709
-1.77462,0.984201,0.601187,1,3,0,2.90765,1.35339
-1.91782,0.989945,0.601187,2,3,0,1.91941,1.9925
-2.34078,0.876172,0.601187,1,1,0,2.34471,2.70363
-3.92175,0.428639,0.601187,1,1,0,4.15652,4.56239
-2.07179,1,0.601187,3,7,0,3.35665,0.897292
-2.95372,0.932978,0.601187,1,3,0,3.58883,0.628477
-1.78977,0.933973,0.601187,3,7,0,4.31385,1.61354
-1.84204,0.926249,0.601187,2,3,0,2.61441,1.1335
-1.82575,0.982113,0.601187,1,3,0,2.0991,1.75421
-1.7847,0.987987,0.601187,2,3,0,1.93458,1.28933
-1.77471,0.997173,0.601187,1,3,0,1.81557,1.512
-1.83361,0.992682,0.601187,2,3,0,1.84926,1.77886
-2.27029,0.650831,0.601187,3,7,0,4.7437,0.795651
-1.80751,0.990658,0.601187,1,3,0,2.57513,1.20951
-1.77271,0.99983,0.601187,3,7,0,1.80375,1.37447
-2.18218,0.934904,0.601187,1,3,0,2.66863,0.835134
-2.25889,0.998716,0.601187,2,3,0,2.2678,0.800362
-1.95544,0.995164,0.601187,2,3,0,2.45583,0.988021
-1.81343,0.978234,0.601187,1,3,0,2.36914,1.71243
-2.56264,0.872338,0.601187,3,7,0,2.78242,0.702692
-5.32559,0.799651,0.601187,2,3,0,5.33123,5.97883
-1.81035,1,0.601187,1,1,0,4.01494,1.70123
-1.97442,0.953813,0.601187,3,7,0,2.15608,0.970635
-1.81543,0.977304,0.601187,1,3,0,2.42676,1.71951
-1.82658,0.968026,0.601187,1,3,0,2.0519,1.16384
-2.5924,0.938394,0.601187,1,3,0,3.40354,0.695489
-3.26875,0.934873,0.601187,3,7,0,3.30059,3.85251
-3.37464,0.814515,0.601187,2,3,0,4.04005,3.9711
-4.74802,0.352719,0.601187,1,1,0,5.77777,5.40886
-4.74802,0.260626,0.601187,1,1,0,7.14395,5.40886
-3.4016,0.70121,0.601187,3,7,0,4.76778,4.00104
-1.90177,1,0.601187,3,7,0,3.16818,1.04554
-2.37339,0.923961,0.601187,1,3,0,2.60759,0.757384
-1.78274,0.90349,0.601187,1,3,0,3.39064,1.57421
-1.78211,0.99351,0.601187,1,3,0,1.83387,1.30231
-1.87301,0.982398,0.601187,2,3,0,1.95185,1.08354
-1.77094,0.993679,0.601187,1,3,0,1.96712,1.45138
-1.77396,0.999655,0.601187,3,7,0,1.77448,1.50387
-1.8501,0.974325,0.601187,1,3,0,1.96948,1.11933
-2.17895,0.980373,0.601187,3,7,0,2.17923,0.83673
-2.93403,0.968978,0.601187,3,7,0,2.96324,0.631352
-2.90959,1,0.601187,1,1,0,2.98016,0.635027
-2.14341,1,0.601187,2,3,0,2.87485,0.855073
-2.23402,0.99518,0.601187,1,1,0,2.23895,0.81103
-2.34647,0.998298,0.601187,2,3,0,2.35047,0.766681
-2.29549,1,0.601187,1,1,0,2.36437,0.7856
-2.30891,0.999413,0.601187,1,1,0,2.3428,0.780442
-3.65645,0.675969,0.601187,1,3,0,4.99884,0.560121
-3.49197,1,0.601187,1,1,0,3.66479,0.571525
-2.43305,0.799579,0.601187,1,3,0,4.17556,0.738271
-1.93839,0.996641,0.601187,1,3,0,2.61942,1.00481
-1.79129,0.979908,0.601187,1,3,0,2.24308,1.62109
-2.82285,0.811932,0.601187,2,5,0,3.07925,0.649049
-2.29598,0.996892,0.601187,3,7,0,3.37182,2.63924
-2.30069,0.998167,0.601187,1,1,0,2.45996,2.64608
-2.3198,0.997507,0.601187,2,3,0,2.47941,2.67366
-2.3198,0.451069,0.601187,1,1,0,3.25253,2.67366
-2.3198,0.13881,0.601187,1,1,0,3.96493,2.67366
-2.3198,0.152151,0.601187,2,3,0,4.9771,2.67366
-1.94387,1,0.601187,1,1,0,2.20911,2.0481
-1.77172,1,0.601187,2,3,0,1.92152,1.38976
-1.82296,0.970118,0.601187,3,7,0,2.04285,1.74511
-1.8197,0.96699,0.601187,1,3,0,2.04793,1.17904
-2.47346,0.953527,0.601187,3,7,0,2.49243,2.88673
-2.36433,0.856808,0.601187,3,7,0,3.13735,0.760464
-3.42597,0.950686,0.601187,1,3,0,4.18291,0.57673
-4.2961,0.838479,0.601187,2,5,0,4.6201,0.530989
-4.13987,0.999901,0.601187,3,7,0,4.50485,0.536382
-3.05256,0.919702,0.601187,2,5,0,4.12639,0.615069
-2.9123,1,0.601187,2,3,0,3.06031,0.634614
-1.77463,0.982342,0.601187,3,7,0,2.93081,1.35335
-2.31639,0.878197,0.601187,1,3,0,3.00808,0.777626
-3.033,0.941018,0.601187,3,7,0,3.52587,0.617593
-3.59661,0.994297,0.601187,2,3,0,3.65194,0.564029
-2.121,0.9937,0.601187,2,5,0,5.30211,0.867467
-2.03468,1,0.601187,1,1,0,2.1176,0.922631
-2.03324,1,0.601187,2,3,0,2.05923,0.923666
-1.77111,0.988694,0.601187,1,3,0,2.26877,1.40343
-2.51961,0.937518,0.601187,3,7,0,2.55316,0.713705
-2.93812,0.991874,0.601187,2,3,0,3.00428,0.630749
-2.80097,1,0.601187,1,1,0,2.9449,0.652849
-1.78995,0.983752,0.601187,2,5,0,4.1503,1.26661
-1.771,1,0.601187,2,3,0,1.78739,1.4069
-1.83373,0.994536,0.601187,2,3,0,1.83496,1.77921
-1.95598,0.879632,0.601187,3,7,0,2.61052,2.07292
-1.95598,0.740861,0.601187,1,1,0,2.50711,2.07292
-2.7895,0.88187,0.601187,2,3,0,2.79775,3.29094
-2.81878,0.985079,0.601187,1,1,0,3.20171,3.32671
-2.64577,1,0.601187,1,1,0,3.04397,3.11162
-2.49213,1,0.601187,1,1,0,2.81061,2.91172
-2.33597,0.997881,0.601187,3,7,0,2.5909,2.69678
-2.66622,0.865647,0.601187,1,1,0,2.82514,3.13754
-2.54505,1,0.601187,1,1,0,2.87064,2.98169
-2.54505,0.134871,0.601187,2,3,0,5.11742,2.98169
-2.54505,0.710017,0.601187,1,1,0,3.14004,2.98169
-2.52799,1,0.601187,3,7,0,2.55351,0.711502
-2.86491,0.993035,0.601187,2,3,0,2.95251,0.642049
-1.84913,0.992201,0.601187,3,7,0,2.86958,1.12098
-1.87677,0.998687,0.601187,2,7,0,1.87747,1.8968
-2.46223,0.83736,0.601187,3,7,0,3.14833,0.7296
-2.31013,0.987948,0.601187,3,7,0,3.03215,2.65974
-2.59959,0.883962,0.601187,1,1,0,2.74749,3.05254
-1.88845,1,0.601187,1,1,0,2.37608,1.92524
-1.83613,1,0.601187,1,1,0,1.88046,1.78649
-1.83613,0.0924913,0.601187,1,1,0,4.56897,1.78649
-1.86032,0.994316,0.601187,1,1,0,1.86865,1.85459
-1.91961,0.910503,0.601187,2,3,0,2.40435,1.99642
-2.16229,0.929842,0.601187,1,1,0,2.17126,2.4368
-2.72387,0.794418,0.601187,1,1,0,2.80349,3.20986
-2.39016,0.84526,0.601187,3,7,0,3.45813,0.75181
-1.78504,0.985659,0.601187,1,3,0,2.98454,1.28773
-1.79017,0.999767,0.601187,2,7,0,1.79029,1.61553
-1.8429,0.966887,0.601187,1,3,0,2.02606,1.13194
-1.80274,0.99341,0.601187,2,3,0,1.9423,1.22309
-1.80346,0.99997,0.601187,2,3,0,1.80759,1.22097
-1.77065,0.985346,0.601187,3,7,0,1.97494,1.43101
-2.17421,0.963688,0.601187,2,3,0,2.28156,2.4556
-1.79112,0.68707,0.601187,3,7,0,3.76229,1.26204
-2.28286,0.918818,0.601187,3,7,0,3.35046,2.6201
-3.03814,0.767006,0.601187,3,7,0,3.28981,0.616924
-3.98252,0.989076,0.601187,2,3,0,3.98614,0.542798
-3.11157,0.999231,0.601187,1,3,0,4.31573,0.607816
-2.26649,0.996415,0.601187,1,3,0,3.54155,0.797211
-1.88702,1,0.601187,2,3,0,2.24249,1.06422
-1.8268,0.937226,0.601187,3,7,0,2.55657,1.75759
-1.79357,0.995337,0.601187,2,3,0,1.86892,1.63203
-1.96175,0.965705,0.601187,2,3,0,2.10269,2.08456
-1.77652,0.99659,0.601187,2,3,0,1.99578,1.52912
-1.79209,0.997454,0.601187,2,3,0,1.80232,1.625
-2.40466,0.897662,0.601187,3,7,0,2.66002,0.74712
-2.59613,0.997005,0.601187,3,7,0,2.99282,3.04808
-1.86704,1,0.601187,3,7,0,2.46694,1.09231
-1.77301,0.996872,0.601187,2,7,0,1.91256,1.37056
-1.87148,0.981326,0.601187,1,3,0,1.93662,1.08576
-1.81697,0.981516,0.601187,1,3,0,2.1566,1.72487
-1.81697,0.00395296,0.601187,1,1,0,5.91924,1.72487
-1.78238,0.990775,0.601187,1,3,0,1.90449,1.30091
-1.78867,0.99486,0.601187,2,3,0,1.8379,1.27179
-1.77092,1,0.601187,2,3,0,1.78623,1.40957
-1.78614,0.992222,0.601187,3,7,0,1.84204,1.59421
-2.1079,0.939663,0.601187,2,3,0,2.47027,2.34866
-2.69651,0.792436,0.601187,1,1,0,2.75387,3.17568
-2.58959,1,0.601187,2,3,0,2.92835,3.03963
-2.58959,0.168989,0.601187,1,1,0,4.08944,3.03963
-2.7316,0.99898,0.601187,3,7,0,2.74826,0.665667
-1.92886,0.991678,0.601187,1,3,0,3.30848,1.01474
-1.89291,1,0.601187,1,1,0,1.92915,1.05658
-2.71856,0.94167,0.601187,2,3,0,2.72112,3.20325
-1.88017,1,0.601187,2,3,0,2.52944,1.07345
-1.77075,0.994695,0.601187,1,3,0,1.96164,1.41805
-1.92637,0.916918,0.601187,2,3,0,3.19642,1.01741
-2.46274,0.948288,0.601187,1,3,0,2.747,0.729453
-1.79544,0.986299,0.601187,1,3,0,3.1049,1.24637
-1.79555,0.991231,0.601187,1,3,0,1.89928,1.64114
-1.79285,1,0.601187,1,1,0,1.79843,1.62864
-1.81047,0.998793,0.601187,2,3,0,1.81142,1.70167
-2.02365,0.812937,0.601187,3,7,0,3.54085,0.93072
-1.77929,0.986899,0.601187,1,3,0,2.17199,1.31847
-2.02561,0.980936,0.601187,3,7,0,2.03032,2.20611
-2.02561,0.163237,0.601187,1,1,0,3.83514,2.20611
-2.92253,0.705974,0.601187,1,1,0,2.95081,3.4517
-2.92253,0.103782,0.601187,2,3,0,5.52388,3.4517
-2.92253,0.313258,0.601187,1,1,0,4.16482,3.4517
-2.92253,0.686812,0.601187,2,3,0,3.68738,3.4517
-2.08023,1,0.601187,1,1,0,2.62961,2.30212
-2.3861,0.965007,0.601187,2,3,0,2.43961,2.76734
-4.02437,0.359576,0.601187,3,7,0,4.29668,0.540985
-2.48243,0.999526,0.601187,3,7,0,4.42162,0.723837
-2.37611,1,0.601187,1,1,0,2.48689,0.756468
-1.88303,0.946992,0.601187,1,3,0,2.60322,1.06956
-1.88151,0.997902,0.601187,2,3,0,1.94607,1.07163
-2.564,0.918499,0.601187,1,3,0,3.10143,0.702357
-2.65337,0.997478,0.601187,1,1,0,2.66999,0.681689
-2.59444,0.97806,0.601187,3,7,0,2.73107,0.695005
-2.49466,1,0.601187,1,1,0,2.60383,0.720439
-2.53426,0.998734,0.601187,1,1,0,2.56498,0.709873
-2.39002,1,0.601187,1,1,0,2.53192,0.751857
-2.76776,0.958565,0.601187,3,7,0,2.93718,0.658833
-2.36897,0.99643,0.601187,2,3,0,3.08023,0.75888
-2.54881,0.997839,0.601187,2,3,0,2.54895,0.706152
-2.5406,0.999117,0.601187,3,7,0,2.6139,0.708242
-3.0811,0.980961,0.601187,2,3,0,3.39429,0.611495
-2.23259,0.863284,0.601187,1,3,0,3.52727,0.811658
-1.77233,0.972874,0.601187,1,3,0,2.85277,1.48218
-1.77193,0.999346,0.601187,1,3,0,1.77842,1.3861
-1.82774,0.994001,0.601187,2,3,0,1.82822,1.1614
-2.19644,0.951648,0.601187,1,3,0,2.40586,0.828231
-1.80504,0.972302,0.601187,1,3,0,2.42385,1.2164
-1.84891,0.997922,0.601187,2,3,0,3.455,1.12136
-2.88049,0.890227,0.601187,3,7,0,3.08496,0.639554
-2.8328,1,0.601187,1,1,0,2.91526,0.647359
-2.08116,0.995228,0.601187,1,3,0,3.22034,0.891307
-2.59226,0.96285,0.601187,3,7,0,2.82089,0.695522
-1.88652,0.921476,0.601187,1,3,0,3.0794,1.06488
-1.90818,0.997992,0.601187,1,1,0,1.91444,1.03787
-1.77433,0.996335,0.601187,1,3,0,1.97828,1.35623
-1.78564,0.997925,0.601187,3,7,0,1.79816,1.28499
-1.79394,0.992771,0.601187,1,3,0,1.86797,1.63375
-1.84039,0.9663,0.601187,1,3,0,2.03192,1.13654
-1.87202,0.996331,0.601187,2,3,0,1.91073,1.08497
-1.7731,0.991826,0.601187,1,3,0,1.99095,1.49326
-2.16099,0.882096,0.601187,1,3,0,2.7834,0.845811
-1.7755,0.9992,0.601187,1,3,0,2.498,1.34557
-2.09463,0.894749,0.601187,2,3,0,3.32094,2.3265
-4.55295,0.286145,0.601187,1,1,0,4.70903,5.21281
-2.59563,1,0.601187,1,1,0,3.81171,3.04743
-2.59563,0.230777,0.601187,1,1,0,3.93902,3.04743
-1.95486,1,0.601187,1,1,0,2.38415,2.07065
-1.7756,1,0.601187,2,3,0,1.92535,1.34477
-1.87543,0.98191,0.601187,2,3,0,1.93993,1.08008
-2.2937,0.931188,0.601187,3,7,0,3.42312,0.786298
-2.44914,0.985593,0.601187,3,7,0,2.44982,0.733439
-1.77079,0.999547,0.601187,3,7,0,2.40987,1.41527
-1.86689,0.978205,0.601187,1,3,0,1.95263,1.09254
-1.90583,0.996255,0.601187,1,1,0,1.90735,1.04065
-2.60357,0.922958,0.601187,1,3,0,3.12698,0.692867
-1.98684,0.918325,0.601187,1,3,0,2.88506,0.959915
-1.80271,0.978847,0.601187,1,3,0,2.41414,1.67169
-1.79338,1,0.601187,1,1,0,1.80294,1.63115
-1.78692,0.989493,0.601187,1,3,0,1.87367,1.27923
-2.28076,0.936502,0.601187,1,3,0,2.78114,0.791416
-2.36587,0.996362,0.601187,1,1,0,2.37616,0.759936
-2.21316,1,0.601187,1,1,0,2.35898,0.820407
-2.2667,0.997408,0.601187,1,1,0,2.28274,0.797123
-2.17057,1,0.601187,3,7,0,2.28685,2.44988
-2.17057,0.91056,0.601187,1,1,0,2.41192,2.44988
-1.78096,1,0.601187,2,3,0,2.11935,1.30861
-1.79218,0.956202,0.601187,3,7,0,2.24489,1.62545
-2.0104,0.902793,0.601187,1,3,0,2.51273,0.940813
-1.80472,0.960204,0.601187,1,3,0,2.48475,1.67973
-1.8693,0.949784,0.601187,1,3,0,2.15114,1.08894
-1.77228,0.995112,0.601187,1,3,0,1.92131,1.38047
-1.77071,0.99986,0.601187,1,3,0,1.77394,1.4397
-1.77172,0.999891,0.601187,2,3,0,1.77183,1.47154
-1.91837,0.957545,0.601187,1,3,0,2.10889,1.02619
-2.00039,0.993229,0.601187,1,1,0,2.00042,0.948738
-1.9656,0.996163,0.601187,3,7,0,2.04271,2.09223
-1.9656,0.795736,0.601187,1,1,0,2.40315,2.09223
-1.86653,0.99175,0.601187,3,7,0,2.05359,1.09308
-1.82644,0.980425,0.601187,1,3,0,2.16798,1.75643
-1.84355,0.996095,0.601187,1,1,0,1.85099,1.8083
-1.84523,1,0.601187,3,7,0,1.84535,1.12778
-2.2456,0.951185,0.601187,1,3,0,2.4644,0.805993
-2.22493,1,0.601187,1,1,0,2.27238,0.815064
-2.16777,0.99797,0.601187,2,3,0,2.35019,0.842341
-1.79695,0.84955,0.601187,2,3,0,3.38994,1.64741
-1.82232,0.99467,0.601187,1,1,0,1.82312,1.74299
-1.82232,0.0802974,0.601187,1,1,0,4.72984,1.74299
-1.79789,1,0.601187,2,3,0,1.81816,1.65152
-1.90352,0.945468,0.601187,1,3,0,2.22675,1.04343
-2.44534,0.943423,0.601187,1,3,0,2.75829,0.734568
-2.33756,1,0.601187,1,1,0,2.44833,0.769861
-1.86189,0.994092,0.601187,1,3,0,2.56824,1.10016
-1.90889,1,0.601187,2,3,0,4.0634,1.03704
-1.77252,0.993075,0.601187,1,3,0,1.99198,1.37706
-1.78742,0.996054,0.601187,3,7,0,1.81242,1.27707
-2.05618,0.957189,0.601187,1,3,0,2.24107,0.907618
-1.94984,0.880264,0.601187,3,7,0,3.00765,2.0604
-2.16613,0.978423,0.601187,2,3,0,2.18365,2.44287
-1.94437,1,0.601187,3,7,0,2.09753,2.04914
-2.214,0.919284,0.601187,1,1,0,2.22745,2.51719
-4.98191,0.206087,0.601187,3,7,0,5.5241,0.515422
-4.76459,1,0.601187,1,1,0,4.98579,0.519222
-3.45093,0.998883,0.601187,1,3,0,5.71434,0.574715
-1.77066,0.963654,0.601187,2,5,0,3.67803,1.42778
-2.3197,0.962088,0.601187,2,3,0,2.61408,2.67352
-2.15046,1,0.601187,1,1,0,2.34483,2.41797
-1.78401,0.507428,0.601187,2,3,0,4.17906,1.29267
-1.91445,0.991078,0.601187,2,7,0,1.91497,1.98505
-3.33311,0.479682,0.601187,3,7,0,4.0821,0.584751
-4.90053,0.782001,0.601187,1,3,0,6.39867,0.516747
-3.89825,0.999558,0.601187,1,3,0,5.35133,0.546705
-4.13073,0.999595,0.601187,2,3,0,4.13255,0.536726
-1.90747,0.939194,0.601187,3,7,0,4.67097,1.03872
-1.7749,0.988959,0.601187,1,3,0,2.08265,1.51387
-1.7747,1,0.601187,1,1,0,1.7755,1.51184
-1.77986,0.996064,0.601187,1,3,0,1.80613,1.31499
-1.81029,0.991079,0.601187,2,3,0,1.86701,1.2021
-1.81029,0.882966,0.601187,1,3,0,3.16697,1.2021
-1.79703,0.999855,0.601187,2,7,0,1.80852,1.64776
-2.32607,0.777744,0.601187,1,3,0,3.57015,0.774039
-1.80483,0.945478,0.601187,3,7,0,4.48357,1.68019
-1.77251,0.982965,0.601187,3,7,0,1.92122,1.485
-1.77065,0.999927,0.601187,1,3,0,1.77337,1.43107
-1.97012,0.953304,0.601187,1,3,0,2.19742,0.974461
-1.97649,0.999505,0.601187,1,1,0,1.99453,0.968813
-3.34743,0.954972,0.601187,3,7,0,3.39428,0.583458
-3.58747,0.997633,0.601187,1,1,0,3.58798,0.56465
-3.58343,1,0.601187,2,3,0,3.65173,0.564926
-2.7655,1,0.601187,3,7,0,3.67831,0.65925
-2.02598,0.996826,0.601187,3,7,0,3.06463,2.20677
-2.02598,0.292057,0.601187,1,1,0,3.44925,2.20677
-1.80733,0.872347,0.601187,3,7,0,2.56501,1.68988
-3.1487,0.825586,0.601187,2,5,0,3.15248,0.603512
-2.64414,0.997867,0.601187,2,3,0,3.4724,0.6837
-2.00005,0.984547,0.601187,3,7,0,2.6058,0.949014
-2.00265,0.999809,0.601187,1,1,0,2.02446,0.946925
-1.79664,1,0.601187,2,3,0,1.98203,1.24229
-1.79842,0.999773,0.601187,1,1,0,1.80141,1.23645
-1.77155,0.998976,0.601187,1,3,0,1.80742,1.39308
-1.77065,0.999962,0.601187,1,3,0,1.77199,1.42899
-1.78181,0.99311,0.601187,3,7,0,1.83122,1.56832
-1.85655,0.96618,0.601187,1,3,0,2.02917,1.10863
-3.24409,0.893236,0.601187,2,3,0,3.55749,3.82466
-2.00669,1,0.601187,3,7,0,2.91284,0.943726
-2.09751,0.993894,0.601187,2,3,0,2.17957,0.881225
-2.78177,0.954367,0.601187,1,3,0,3.12499,0.656277
-3.17319,0.966481,0.601187,2,5,0,3.20812,3.74404
-3.17319,0.131559,0.601187,1,1,0,4.89371,3.74404
-2.51914,1,0.601187,1,1,0,3.10032,2.9476
-2.21698,1,0.601187,3,7,0,2.42644,0.818661
-1.7799,0.996354,0.601187,3,7,0,2.21556,1.31476
-1.82222,0.989096,0.601187,1,3,0,1.90432,1.74265
-2.23084,0.768861,0.601187,2,3,0,3.50831,0.81243
-2.09682,1,0.601187,1,1,0,2.22327,0.881643
-1.8061,0.940754,0.601187,1,3,0,2.72713,1.68511
-1.80365,1,0.601187,3,7,0,1.80671,1.67548
-1.92824,0.979413,0.601187,3,7,0,1.96909,2.01514
-1.83993,1,0.601187,1,1,0,1.90884,1.79777
-1.98666,0.963584,0.601187,1,1,0,1.98704,2.13341
-1.98666,0.751239,0.601187,1,1,0,2.49898,2.13341
-1.84221,1,0.601187,1,1,0,1.95056,1.80442
-1.80233,1,0.601187,1,1,0,1.83404,1.67014
-3.33216,0.737323,0.601187,2,5,0,3.88803,0.584838
-2.30661,0.791659,0.601187,1,3,0,4.00627,0.781317
-2.2162,1,0.601187,1,1,0,2.30954,0.819013
-2.05843,0.998925,0.601187,2,3,0,2.28246,0.906102
-1.799,0.97753,0.601187,1,3,0,2.5899,1.65629
-1.88218,0.981626,0.601187,3,7,0,1.952,1.07071
-1.77191,0.992079,0.601187,1,3,0,2.0008,1.47518
-1.81587,0.926585,0.601187,3,7,0,2.51001,1.18807
-2.9222,0.906058,0.601187,3,7,0,3.26041,3.45131
-2.9222,0.178609,0.601187,1,1,0,4.43936,3.45131
-2.4805,0.987866,0.601187,3,7,0,3.12772,0.724381
-2.17431,0.999805,0.601187,3,7,0,2.4705,2.45575
-2.1514,1,0.601187,1,1,0,2.2694,2.41948
-5.11725,0.189187,0.601187,1,1,0,5.39532,5.77487
-3.19598,1,0.601187,1,1,0,4.68414,3.77005
-1.99647,1,0.601187,1,1,0,2.74559,2.15211
-1.81687,0.861503,0.601187,2,3,0,2.61775,1.72456
-1.77619,1,0.601187,3,7,0,1.81093,1.52614
-1.77077,0.999171,0.601187,2,3,0,1.78458,1.41675
-1.78454,0.993069,0.601187,2,3,0,1.83888,1.58507
-1.84877,0.969039,0.601187,1,3,0,2.02053,1.1216
-1.83679,0.975333,0.601187,1,3,0,2.14352,1.78848
-1.81781,1,0.601187,1,1,0,1.83781,1.72778
-1.86637,0.988933,0.601187,1,1,0,1.8682,1.87043
