# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = code_5_model
# start_datetime = 2022-04-05 09:22:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = E:\AGH\2022-1\2_Data_Analytics\lab2\samples\code_5-20220405112223_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.78028,0.979221,0.747781,1,3,0,2.75297,1.5581
-2.10212,0.88718,0.747781,1,3,0,2.52207,0.878457
-2.52792,0.980484,0.747781,2,3,0,2.59407,0.71152
-1.83224,0.980523,0.747781,3,7,0,2.85148,1.15219
-2.89359,0.881778,0.747781,1,3,0,3.90426,0.637494
-2.49352,1,0.747781,3,7,0,2.84,0.720752
-1.80747,0.988997,0.747781,1,3,0,2.87946,1.20964
-2.32808,0.910665,0.747781,1,3,0,2.63419,0.7733
-2.51062,0.997084,0.747781,2,3,0,2.51349,0.716101
-2.98181,0.976905,0.747781,3,7,0,4.06568,0.624496
-3.1275,0.997091,0.747781,1,1,0,3.14886,0.605945
-4.67088,0.658175,0.747781,1,3,0,5.70975,0.521142
-3.16343,0.99844,0.747781,1,3,0,5.61821,0.601858
-2.5303,1,0.747781,2,3,0,3.20952,0.7109
-2.37606,1,0.747781,1,1,0,2.53094,0.756484
-1.79273,1,0.747781,3,7,0,2.29464,1.256
-3.35969,0.238776,0.747781,2,3,0,5.70189,0.582367
-3.52061,0.997989,0.747781,1,1,0,3.54243,0.569385
-1.80817,0.990004,0.747781,2,7,0,3.48064,1.20772
-2.37524,0.949212,0.747781,3,7,0,2.6668,0.75676
-1.77093,0.983103,0.747781,1,3,0,2.85871,1.40941
-2.0501,0.94904,0.747781,1,3,0,2.26735,0.911768
-1.78287,0.994478,0.747781,2,3,0,2.17154,1.29839
-2.12511,0.965391,0.747781,2,3,0,2.46331,2.377
-2.18912,0.972147,0.747781,1,1,0,2.30864,2.47888
-2.18912,0.803388,0.747781,1,1,0,2.55306,2.47888
-1.79645,1,0.747781,2,3,0,2.21699,1.24293
-1.81294,0.997408,0.747781,1,1,0,1.81385,1.19529
-1.92066,0.975487,0.747781,2,3,0,2.83065,1.02364
-1.92837,0.999156,0.747781,1,1,0,1.94638,1.01526
-1.80625,0.988024,0.747781,2,3,0,2.10802,1.213
-2.78278,0.816174,0.747781,1,3,0,3.74285,0.656093
-2.67594,1,0.747781,1,1,0,2.80564,0.676883
-1.95295,0.943499,0.747781,2,7,0,2.93482,0.990397
-2.03205,0.992401,0.747781,1,1,0,2.03568,0.924533
-1.78717,0.982492,0.747781,1,3,0,2.30193,1.59987
-1.77207,1,0.747781,2,3,0,1.78409,1.38371
-1.77167,0.980251,0.747781,2,3,0,1.966,1.39066
-2.56411,0.936007,0.747781,2,7,0,2.58554,0.702328
-1.98452,0.916332,0.747781,1,3,0,2.6927,0.961877
-1.77181,0.985634,0.747781,2,7,0,2.12531,1.47323
-1.86923,0.971594,0.747781,1,3,0,1.95293,1.08905
-1.83822,1,0.747781,1,1,0,1.86794,1.14059
-1.89588,0.992515,0.747781,1,1,0,1.89607,1.05282
-1.94062,0.967458,0.747781,1,3,0,2.31793,2.04134
-2.51901,0.779902,0.747781,1,1,0,2.5539,2.94742
-1.98475,1,0.747781,1,1,0,2.33427,2.12974
-1.77065,0.999482,0.747781,1,3,0,1.98203,1.42912
-1.77069,0.990719,0.747781,2,3,0,1.84442,1.43765
-1.81057,0.994689,0.747781,2,3,0,1.81139,1.20136
-1.79801,0.985768,0.747781,2,3,0,1.94203,1.65205
-1.79801,0.0135198,0.747781,1,1,0,4.49881,1.65205
-1.79774,0.832467,0.747781,2,3,0,2.58846,1.65087
-1.8872,0.951767,0.747781,1,3,0,2.09282,1.06399
-2.71602,0.890778,0.747781,1,3,0,3.24586,0.668719
-1.77093,0.953734,0.747781,2,7,0,2.61134,1.40941
-1.77205,0.994983,0.747781,2,3,0,1.81053,1.47767
-1.9349,0.950758,0.747781,1,3,0,2.08361,1.0084
-1.79089,0.97382,0.747781,1,3,0,2.12382,1.61912
-1.77068,1,0.747781,2,3,0,1.79037,1.43631
-2.25731,0.876856,0.747781,1,3,0,2.76139,0.801025
-2.31135,0.998975,0.747781,2,3,0,2.33868,0.779521
-2.26108,1,0.747781,1,1,0,2.33727,0.79945
-1.78688,0.768117,0.747781,2,3,0,3.40609,1.2794
-2.55771,0.869351,0.747781,1,3,0,3.27715,0.703918
-2.74542,0.943929,0.747781,3,7,0,2.95836,3.23662
-2.16796,1,0.747781,1,1,0,2.59807,2.44576
-1.84827,0.619577,0.747781,2,3,0,3.47695,1.12246
-1.78336,0.991704,0.747781,1,3,0,1.93997,1.57806
-2.15638,0.8566,0.747781,1,3,0,2.67702,0.848205
-1.82616,0.981768,0.747781,1,3,0,2.21631,1.16475
-1.7729,0.96674,0.747781,2,3,0,2.31427,1.37198
-2.22168,0.917641,0.747781,1,3,0,2.60064,0.816529
-3.15738,0.959245,0.747781,2,3,0,3.16537,0.602534
-2.06959,0.911025,0.747781,1,3,0,3.75694,0.898722
-1.91971,0.82085,0.747781,2,3,0,2.68419,1.99664
-1.91971,0.0213224,0.747781,1,1,0,4.07053,1.99664
-1.9732,0.804514,0.747781,2,3,0,2.58631,0.971715
-2.32108,0.982712,0.747781,2,7,0,2.33233,2.6755
-1.89729,1,0.747781,2,3,0,2.17214,1.94609
-1.7766,0.870741,0.747781,2,3,0,2.37689,1.52982
-1.7766,0.0271402,0.747781,1,1,0,4.52085,1.52982
-1.84649,0.975327,0.747781,1,3,0,1.93598,1.12556
-1.80605,1,0.747781,1,1,0,1.84051,1.21355
-1.78105,0.976279,0.747781,2,3,0,2.32517,1.30809
-1.77315,0.99825,0.747781,2,7,0,1.79455,1.49399
-2.35472,0.795954,0.747781,2,3,0,3.17199,0.763784
-2.24739,1,0.747781,1,1,0,2.36113,0.805229
-2.7676,0.981522,0.747781,2,3,0,2.83448,0.658864
-2.98742,0.998125,0.747781,2,3,0,2.99211,0.623717
-1.77871,0.953893,0.747781,2,7,0,2.90238,1.54674
-1.82462,0.993201,0.747781,2,7,0,1.826,1.16805
-1.84745,0.996813,0.747781,1,1,0,1.85032,1.12388
-1.84745,0.916135,0.747781,1,3,0,2.65991,1.12388
-2.01751,0.986346,0.747781,2,7,0,2.021,2.19131
-3.79425,0.359163,0.747781,1,1,0,3.98443,4.42732
-1.77502,1,0.747781,1,1,0,3.07173,1.51511
-1.81589,0.854146,0.747781,2,3,0,2.66944,1.72112
-1.90502,0.973944,0.747781,1,1,0,1.90732,1.96385
-1.90502,0.178015,0.747781,2,3,0,4.46795,1.96385
-1.80504,1,0.747781,1,1,0,1.87664,1.68098
-1.86947,0.981947,0.747781,1,1,0,1.87093,1.87839
-1.80398,1,0.747781,1,1,0,1.85225,1.67682
-1.77067,0.999447,0.747781,1,3,0,1.80669,1.43569
-1.85148,0.98888,0.747781,2,3,0,1.8753,1.83066
-4.26361,0.462194,0.747781,2,3,0,4.37235,4.91802
-1.77085,1,0.747781,1,1,0,3.37566,1.44775
-1.80397,0.993258,0.747781,1,3,0,1.81154,1.67677
-1.80397,0.645147,0.747781,1,1,0,2.55285,1.67677
-1.87661,0.952888,0.747781,1,3,0,2.08456,1.07842
-2.63893,0.928593,0.747781,2,3,0,2.78141,3.10292
-2.63893,0.230596,0.747781,2,3,0,3.94898,3.10292
-2.66185,0.969616,0.747781,2,7,0,2.68792,0.679863
-2.70281,0.999563,0.747781,2,3,0,2.7511,0.671358
-1.82247,0.987984,0.747781,1,3,0,3.29178,1.17277
-1.83039,0.998864,0.747781,1,1,0,1.8364,1.15593
-2.29597,0.947961,0.747781,1,3,0,2.50498,0.785412
-1.80506,0.974731,0.747781,1,3,0,2.9522,1.68106
-1.80914,0.977796,0.747781,2,3,0,1.93196,1.6967
-1.80914,2.86214e-015,0.747781,1,1,0,7.33247,1.6967
-1.8293,0.909975,0.747781,2,3,0,2.24033,1.76551
-1.78032,1,0.747781,2,7,0,1.81891,1.31226
-2.0931,0.955461,0.747781,1,3,0,2.2709,0.883898
-1.94919,0.759043,0.747781,2,3,0,2.78747,2.05907
-1.86881,1,0.747781,2,3,0,1.93955,1.87672
-1.7712,0.996513,0.747781,2,3,0,1.89516,1.45977
-2.03199,0.904918,0.747781,2,3,0,2.67261,0.924579
-3.96467,0.826005,0.747781,3,7,0,6.2118,0.543596
-4.08083,0.999263,0.747781,1,1,0,4.11994,0.538665
-4.1397,0.999888,0.747781,2,3,0,4.20069,0.536389
-4.02403,1,0.747781,1,1,0,4.1786,0.540999
-2.5446,0.996604,0.747781,1,3,0,5.02591,0.70722
-2.02981,0.922552,0.747781,1,3,0,2.61991,0.926162
-1.83022,0.987547,0.747781,1,3,0,2.03425,1.15627
-1.77068,0.998367,0.747781,1,3,0,1.85416,1.43674
-2.28497,0.854494,0.747781,1,3,0,2.82964,0.789737
-1.85088,0.973509,0.747781,1,3,0,2.38656,1.11801
-1.96005,0.999783,0.747781,2,3,0,3.05442,0.983679
-2.24597,0.981586,0.747781,2,3,0,2.30922,0.805836
-1.79003,1,0.747781,1,3,0,2.44795,1.26629
-1.96092,0.987676,0.747781,2,3,0,1.96723,2.0829
-1.90024,1,0.747781,1,1,0,1.96918,1.95292
-1.89937,1,0.747781,1,1,0,1.93654,1.95092
-1.77081,0.99945,0.747781,1,3,0,1.89757,1.44589
-2.40048,0.813448,0.747781,1,3,0,3.13791,0.748461
-1.78267,0.986894,0.747781,1,3,0,2.79066,1.29939
-1.77182,0.9819,0.747781,2,3,0,1.97677,1.4735
-2.37236,0.817698,0.747781,1,3,0,3.10373,0.757732
-1.79749,1,0.747781,1,3,0,2.66543,1.23945
-2.05095,0.981816,0.747781,2,3,0,2.06759,2.25141
-1.87645,1,0.747781,1,1,0,2.00389,1.896
-2.31418,0.930155,0.747781,2,3,0,2.32411,2.66558
-1.93575,1,0.747781,1,1,0,2.19114,2.03111
-1.77463,0.99251,0.747781,1,3,0,1.97791,1.35335
-1.77594,0.975387,0.747781,2,3,0,2.06859,1.342
-2.04142,0.953683,0.747781,1,3,0,2.12804,2.23453
-2.66534,0.740516,0.747781,1,1,0,2.75173,3.13643
-1.83248,1,0.747781,1,1,0,2.35258,1.77537
-3.66472,0.683011,0.747781,2,7,0,3.66481,0.559601
-2.17314,1,0.747781,1,3,0,4.83463,0.839629
-1.78037,1,0.747781,1,3,0,2.35243,1.312
-2.04723,0.97705,0.747781,2,3,0,2.1094,2.24485
-1.81394,1,0.747781,1,1,0,1.97464,1.71423
-1.90044,0.932355,0.747781,1,3,0,2.16699,1.04716
-2.05757,1,0.747781,2,3,0,3.27634,0.906679
-1.78873,0.996311,0.747781,1,3,0,2.12688,1.27156
-1.87643,0.5577,0.747781,3,7,0,4.83347,1.07867
-1.81362,0.983414,0.747781,1,3,0,2.06609,1.71311
-1.83085,0.681249,0.747781,3,7,0,3.88161,1.15499
-2.1055,0.947817,0.747781,2,3,0,2.3504,0.876454
-4.09739,0.967955,0.747781,2,3,0,6.88882,0.53801
-2.76294,0.997679,0.747781,1,3,0,4.83164,0.659726
-2.61603,1,0.747781,1,1,0,2.77278,0.689993
-1.83605,0.366611,0.747781,2,3,0,3.89613,1.78626
-2.08868,0.91949,0.747781,1,1,0,2.09075,2.31646
-2.25078,0.93065,0.747781,1,1,0,2.35076,2.5727
-2.03648,1,0.747781,2,7,0,2.26263,0.921331
-3.05744,0.874787,0.747781,1,3,0,3.68349,0.614449
-4.80031,0.654313,0.747781,1,3,0,6.21513,0.518538
-4.47265,1,0.747781,1,1,0,4.79998,0.525871
-3.10716,0.99848,0.747781,1,3,0,5.21023,0.608341
-2.9023,1,0.747781,2,3,0,3.11092,0.636144
-2.83539,0.962213,0.747781,3,7,0,2.98615,3.3469
-2.34543,1,0.747781,1,1,0,2.81225,2.71022
-3.71851,0.464779,0.747781,2,3,0,4.13005,4.34638
-1.99658,1,0.747781,1,1,0,2.91536,2.15231
-1.77148,0.988746,0.747781,2,3,0,2.08878,1.39459
-1.82132,0.993568,0.747781,2,3,0,1.82465,1.17535
-1.77709,0.99483,0.747781,1,3,0,1.87373,1.53392
-1.77195,1,0.747781,2,7,0,1.7761,1.38565
-1.77074,0.985684,0.747781,2,3,0,1.8993,1.44153
-2.03466,0.926433,0.747781,1,3,0,2.26203,0.922642
-1.7707,0.987247,0.747781,1,3,0,2.19364,1.43892
-1.79319,0.997061,0.747781,2,3,0,1.79375,1.25433
-1.8024,0.998513,0.747781,1,1,0,1.80405,1.22409
-2.25831,0.959968,0.747781,1,3,0,2.50885,0.800605
-1.94666,0.999731,0.747781,2,3,0,2.28352,0.996517
-2.67757,1,0.747781,2,3,0,3.27688,3.15187
-2.85028,0.938597,0.747781,2,7,0,2.87787,0.644441
-2.88235,0.958551,0.747781,3,7,0,2.93942,0.63926
-1.83088,0.989008,0.747781,3,7,0,2.8198,1.15492
-1.79051,0.975709,0.747781,2,3,0,2.04453,1.61724
-2.852,0.823967,0.747781,3,7,0,2.88549,3.36703
-2.87588,0.984229,0.747781,1,1,0,3.40387,3.39583
-2.04401,1,0.747781,2,3,0,2.59869,0.915993
-2.9001,0.835148,0.747781,1,3,0,3.3134,0.636485
-4.86079,0.426116,0.747781,3,7,0,4.92029,0.517435
-4.7835,1,0.747781,1,1,0,4.91679,0.518857
-3.38176,1,0.747781,2,3,0,4.76952,0.580442
-3.59898,0.997408,0.747781,1,1,0,3.60913,0.56387
-2.20496,0.994427,0.747781,1,3,0,4.582,0.824211
-3.40711,0.916912,0.747781,1,3,0,4.17741,0.578291
-2.70458,1,0.747781,3,7,0,3.15491,3.18578
-3.68484,0.419061,0.747781,3,7,0,4.317,4.31022
-2.47776,1,0.747781,1,1,0,3.33465,2.89251
-1.85019,1,0.747781,2,3,0,2.24492,1.82708
-1.77145,0.758988,0.747781,2,3,0,2.7624,1.46579
-1.86851,0.900462,0.747781,2,3,0,2.54735,1.87594
-1.78909,0.933032,0.747781,2,3,0,2.15353,1.61002
-1.8265,0.978863,0.747781,2,3,0,1.92404,1.75661
-2.07675,0.846777,0.747781,1,3,0,2.65566,0.894105
-1.97883,1,0.747781,1,1,0,2.07039,0.966771
-2.04713,0.993739,0.747781,1,1,0,2.05408,0.913821
-5.0644,0.895494,0.747781,2,5,0,5.68316,0.514188
-2.39675,0.999913,0.747781,3,7,0,5.30321,0.749665
-1.77066,0.982232,0.747781,1,3,0,2.92701,1.42723
-1.92278,0.96154,0.747781,1,3,0,2.02917,1.02131
-2.41787,0.913053,0.747781,1,3,0,2.56806,0.742951
-2.2868,0.997508,0.747781,2,3,0,2.58544,0.78901
-3.11773,0.78731,0.747781,1,3,0,3.4039,0.607089
-2.09402,0.994545,0.747781,1,3,0,3.62247,0.883337
-1.80727,0.988215,0.747781,1,3,0,2.14825,1.21018
-1.99283,0.956187,0.747781,2,3,0,2.20579,0.954912
-2.86211,0.914024,0.747781,1,3,0,3.32793,0.642504
-3.14807,0.997882,0.747781,2,3,0,3.14838,0.603584
-2.21116,0.996759,0.747781,1,3,0,3.50957,0.82133
-1.77065,0.98521,0.747781,1,3,0,2.52731,1.42944
-2.94467,0.262258,0.747781,2,3,0,4.74128,0.629789
-3.18231,0.995188,0.747781,1,1,0,3.18649,0.59978
-4.19181,0.983701,0.747781,2,3,0,4.55784,0.53449
-4.06026,1,0.747781,2,3,0,4.22572,0.539494
-4.15155,0.999473,0.747781,1,1,0,4.19982,0.535948
-3.10157,0.999323,0.747781,1,3,0,4.50748,0.609009
-2.92192,1,0.747781,1,1,0,3.11064,0.633158
-2.58166,0.962619,0.747781,3,7,0,3.44434,0.698052
-2.32383,0.945679,0.747781,2,7,0,2.74597,2.67945
-1.81984,0.881183,0.747781,2,3,0,2.8294,1.17872
-2.36699,0.939646,0.747781,3,7,0,2.53354,2.74064
-1.84061,1,0.747781,2,3,0,2.30136,1.13613
-2.81185,0.927318,0.747781,1,3,0,3.64427,0.650946
-2.82011,0.999779,0.747781,1,1,0,2.8867,0.64952
-3.97451,0.969219,0.747781,1,3,0,4.49655,0.543154
-1.77176,0.998175,0.747781,3,7,0,4.55877,1.38902
-1.7741,0.996417,0.747781,2,3,0,1.79854,1.3585
-2.02993,0.955893,0.747781,2,7,0,2.18657,0.926078
-1.77067,0.991395,0.747781,1,3,0,2.1754,1.42432
-1.78866,0.997835,0.747781,2,3,0,1.79084,1.60781
-3.28193,0.581382,0.747781,1,1,0,3.28194,3.86737
-1.78963,1,0.747781,2,3,0,2.73695,1.61281
-1.92901,0.94152,0.747781,1,3,0,2.16313,1.01459
-1.8042,0.996104,0.747781,2,7,0,1.91257,1.67768
-1.77065,1,0.747781,2,3,0,1.80299,1.42841
-1.95976,0.958824,0.747781,1,3,0,2.10059,0.983943
-1.77534,0.998878,0.747781,2,7,0,1.92488,1.5183
-2.18908,0.861085,0.747781,1,3,0,2.69185,0.831769
-1.78262,0.979744,0.747781,1,3,0,2.6091,1.57344
-1.77846,0.643211,0.747781,2,3,0,3.4452,1.32374
-1.89062,0.980773,0.747781,1,3,0,1.92469,1.05952
-1.84843,1,0.747781,1,1,0,1.88728,1.12219
-1.8154,1,0.747781,1,1,0,1.8444,1.18921
-1.81282,0.999921,0.747781,2,7,0,1.81601,1.71023
-1.78776,1,0.747781,1,1,0,1.8071,1.60306
-2.10778,0.869476,0.747781,1,3,0,2.58149,0.875109
-2.42607,0.611576,0.747781,2,3,0,3.37573,2.82249
-2.30687,1,0.747781,2,7,0,2.33855,0.781219
-2.48411,0.997071,0.747781,2,3,0,2.48714,0.723366
-2.703,0.944931,0.747781,3,7,0,2.85813,3.1838
-3.01141,0.893359,0.747781,2,7,0,3.04385,0.62045
-2.16164,0.81838,0.747781,1,3,0,3.301,0.845477
-1.82321,0.97375,0.747781,1,3,0,2.69657,1.74594
-1.82321,0.330771,0.747781,1,1,0,3.09527,1.74594
-1.82321,0.0775437,0.747781,1,1,0,3.82567,1.74594
-1.82321,0.80772,0.747781,1,1,0,2.21767,1.74594
-2.27417,0.858247,0.747781,1,1,0,2.27422,2.60735
-2.27417,0.0571876,0.747781,1,1,0,3.89692,2.60735
-2.04128,0.997221,0.747781,2,7,0,2.27845,0.917917
-1.7825,0.961285,0.747781,1,3,0,2.30063,1.57272
-2.2412,0.934766,0.747781,2,7,0,2.25851,0.807894
-2.49549,0.988392,0.747781,2,3,0,2.62576,0.720211
-2.70198,0.997438,0.747781,2,3,0,2.70499,0.671525
-1.90884,1,0.747781,1,3,0,3.06333,1.0371
-1.99017,0.991388,0.747781,1,1,0,1.99141,0.95712
-2.00839,0.998302,0.747781,1,1,0,2.02956,0.942389
-1.91952,1,0.747781,1,1,0,2.00025,1.0249
-1.96939,0.994742,0.747781,1,1,0,1.97573,0.975114
-1.83743,0.817371,0.747781,2,3,0,3.30236,1.14208
-1.86614,0.996178,0.747781,1,1,0,1.86927,1.09366
-1.869,0.999879,0.747781,2,3,0,1.8824,1.08939
-1.89173,0.999073,0.747781,2,3,0,1.89946,1.05809
-2.68557,0.968254,0.747781,1,3,0,3.16411,0.674878
-2.63562,1,0.747781,1,1,0,2.72791,0.685579
-1.85525,0.990877,0.747781,1,3,0,3.04233,1.11074
-1.85916,0.999492,0.747781,1,1,0,1.87081,1.10445
-2.00285,0.989603,0.747781,2,7,0,2.01174,2.16412
-2.00285,0.709734,0.747781,2,3,0,2.63733,2.16412
-1.82962,0.571105,0.747781,2,3,0,3.54437,1.15749
-2.25452,0.940005,0.747781,2,3,0,2.42902,0.802198
-1.80698,1,0.747781,2,3,0,2.20102,1.21098
-1.80263,1,0.747781,2,3,0,1.81047,1.2234
-1.81419,0.988132,0.747781,1,3,0,1.91677,1.71512
-1.93392,0.921262,0.747781,1,3,0,2.25017,1.00941
-1.80756,0.97466,0.747781,2,7,0,2.16735,1.69074
-1.8251,0.894689,0.747781,2,3,0,2.30622,1.7521
-2.64494,0.738845,0.747781,1,1,0,2.64558,3.11056
-2.90359,0.847832,0.747781,1,1,0,3.33018,3.42909
-3.03908,0.910091,0.747781,1,1,0,3.62343,3.58917
-1.95909,1,0.747781,1,1,0,2.5813,2.07921
-4.03473,0.456237,0.747781,2,3,0,4.21538,4.6809
-1.8427,1,0.747781,2,3,0,3.03223,1.80586
-1.93452,0.971375,0.747781,1,1,0,1.94292,2.02851
-1.8345,1,0.747781,1,1,0,1.90912,1.78155
-4.34754,0.280318,0.747781,1,1,0,4.44732,5.00407
-1.83611,1,0.747781,2,3,0,3.17408,1.78643
-2.43044,0.806168,0.747781,1,1,0,2.43165,2.82847
-3.8057,0.404096,0.747781,3,7,0,3.86592,0.551426
-4.67727,0.992549,0.747781,2,3,0,5.11236,0.521005
-1.88546,0.767522,0.747781,3,7,0,4.96304,1.0663
-1.79743,0.986103,0.747781,1,3,0,2.0469,1.64951
-1.82391,0.97346,0.747781,2,3,0,1.95361,1.74823
-1.87933,0.983701,0.747781,1,1,0,1.88544,1.90312
-1.87933,0.488235,0.747781,1,1,0,2.72998,1.90312
-1.78513,0.933539,0.747781,2,3,0,2.15995,1.58853
-3.85763,0.310225,0.747781,3,7,0,4.37273,0.548719
-2.3653,0.999948,0.747781,3,7,0,3.4281,2.73827
-1.97148,1,0.747781,1,1,0,2.24344,2.10388
-1.79857,0.97088,0.747781,1,3,0,2.12113,1.23595
-1.87615,0.979849,0.747781,1,3,0,2.00059,1.89525
-1.98559,0.963514,0.747781,1,1,0,2.00272,2.13135
-1.92112,0.869562,0.747781,1,3,0,2.53972,1.02314
-2.66963,0.913338,0.747781,1,3,0,3.05944,0.67821
-4.34123,0.932728,0.747781,3,7,0,6.8178,0.52959
-4.44746,0.999552,0.747781,1,1,0,4.49162,0.526545
-4.66982,0.999886,0.747781,3,7,0,4.68302,0.521164
-5.12891,0.999009,0.747781,2,3,0,5.30069,0.513292
-2.20266,0.999731,0.747781,2,5,0,5.49518,0.825288
-1.79364,0.994399,0.747781,1,3,0,2.35738,1.25269
-1.77151,0.999474,0.747781,1,3,0,1.79519,1.39384
-1.77936,0.997678,0.747781,1,3,0,1.78724,1.55156
-1.77354,0.675034,0.747781,2,3,0,3.34597,1.36444
-1.7738,0.999949,0.747781,1,1,0,1.77429,1.36156
-1.78829,0.989912,0.747781,2,3,0,1.84987,1.2734
-1.87408,0.993854,0.747781,2,3,0,1.8741,1.89006
-1.90709,0.989376,0.747781,1,1,0,1.93057,1.96855
-1.78791,0.981654,0.747781,1,3,0,2.00639,1.27497
-1.88604,0.985785,0.747781,1,3,0,1.90241,1.06553
-1.77137,0.995205,0.747781,1,3,0,1.95143,1.46397
-1.78068,0.998431,0.747781,2,3,0,1.78477,1.56082
-2.08408,0.907641,0.747781,2,7,0,2.48138,0.889473
-2.08408,0.841851,0.747781,1,3,0,2.97081,0.889473
-1.95963,1,0.747781,1,1,0,2.07263,0.984071
-1.77083,0.992339,0.747781,1,3,0,2.06583,1.44668
-1.77812,0.998558,0.747781,1,3,0,1.77955,1.54223
-1.80738,0.986677,0.747781,1,3,0,1.86273,1.20987
-1.88122,0.978408,0.747781,1,3,0,2.02942,1.90776
-2.12471,0.915803,0.747781,1,1,0,2.138,2.37634
-2.12471,0.0670116,0.747781,1,1,0,3.73611,2.37634
-2.69191,0.749401,0.747781,1,1,0,2.82194,3.1699
-2.15849,0.984802,0.747781,2,7,0,2.58361,0.847105
-3.11845,0.773603,0.747781,1,3,0,3.58843,0.607004
-2.3029,0.813866,0.747781,1,3,0,3.34443,0.782736
-2.13935,1,0.747781,2,3,0,2.2933,0.857272
-2.06362,1,0.747781,2,7,0,2.13116,2.27355
-1.87808,1,0.747781,1,1,0,2.01233,1.90005
-2.30107,0.296408,0.747781,3,7,0,7.29469,0.783442
-4.44615,0.668304,0.747781,3,7,0,6.8272,0.52658
-2.20495,1,0.747781,1,3,0,7.31065,0.824215
-1.77798,0.965684,0.747781,2,7,0,2.61482,1.54117
-2.04795,0.913497,0.747781,1,3,0,2.37793,0.913251
-2.00855,0.999893,0.747781,2,7,0,2.04875,2.17477
-1.8982,0.881652,0.747781,1,3,0,2.50099,1.04993
-3.35296,0.962203,0.747781,3,7,0,3.38137,0.582964
-3.15044,1,0.747781,1,1,0,3.36075,0.603316
-3.00856,1,0.747781,1,1,0,3.17041,0.620833
-2.51349,0.999709,0.747781,2,3,0,3.08854,0.715332
-3.3554,0.812653,0.747781,1,3,0,3.60389,0.582747
-2.47677,1,0.747781,2,3,0,3.34922,0.725434
-2.86081,0.992367,0.747781,3,7,0,2.87308,0.642715
-3.12347,0.99412,0.747781,1,1,0,3.1249,0.606416
-2.82897,1,0.747781,1,1,0,3.11669,0.648007
-1.8142,0.96513,0.747781,1,3,0,3.63261,1.19215
-2.04718,0.965504,0.747781,1,3,0,2.10442,0.913787
-2.11913,0.994233,0.747781,1,1,0,2.12958,0.868533
-2.25508,0.990431,0.747781,2,3,0,2.39387,0.801962
-4.10839,0.463345,0.747781,3,7,0,4.18134,0.537582
-2.66049,0.676228,0.747781,3,7,0,3.61734,3.13029
-2.57474,1,0.747781,2,7,0,2.60837,0.699723
-2.5646,1,0.747781,1,1,0,2.63234,0.702208
-2.81709,0.991583,0.747781,1,1,0,2.81755,0.650038
-2.80623,1,0.747781,1,1,0,2.88206,0.651925
-3.15601,0.967226,0.747781,2,7,0,3.16024,3.72438
-2.01067,0.8698,0.747781,2,3,0,3.81588,0.940609
-3.35804,0.75408,0.747781,2,3,0,3.6226,3.95261
-4.84264,0.408679,0.747781,2,5,0,5.21327,0.517759
-1.94949,0.430945,0.747781,3,7,0,4.2852,2.05971
-2.12763,0.977651,0.747781,2,3,0,2.1672,2.38111
-2.17025,1,0.747781,2,7,0,2.17166,0.841084
-2.18878,0.998755,0.747781,1,1,0,2.22367,0.831914
-2.37313,0.989014,0.747781,1,1,0,2.37376,0.75747
-3.48834,0.961465,0.747781,2,3,0,3.49041,0.571802
-3.45784,1,0.747781,1,1,0,3.55608,0.574168
-1.93503,0.988413,0.747781,3,7,0,5.56937,1.00826
-1.777,1,0.747781,2,3,0,1.91543,1.33385
-1.772,0.999032,0.747781,2,7,0,1.78466,1.47671
-1.86321,0.974449,0.747781,1,3,0,1.94325,1.09812
-1.79214,0.983321,0.747781,2,7,0,1.99118,1.62522
-1.78127,0.996297,0.747781,2,3,0,1.82138,1.56479
-2.15807,0.882728,0.747781,2,7,0,2.66673,0.847322
-1.77672,0.991312,0.747781,1,3,0,2.34396,1.33589
-1.78275,0.996595,0.747781,1,3,0,1.80611,1.57429
-4.10555,0.732909,0.747781,3,7,0,4.33721,0.537691
-4.25085,0.99922,0.747781,1,1,0,4.28157,0.532461
-4.3918,0.999354,0.747781,1,1,0,4.42438,0.528098
-4.4264,0.999952,0.747781,2,3,0,4.49928,0.527122
-4.6857,0.999054,0.747781,1,1,0,4.69278,0.520825
-3.65036,1,0.747781,2,3,0,4.70436,0.560507
